INDEX:10194:<int>,OrderID:10194:<string>,Order:10194:<DateTimeISO>,ShipDateTimeISO:10194:<DateTimeISO>,ShipMode:10194:<string>,CustomerID:10194:<string>,CustomerName:10194:<string>,Segment:10194:<string>,Country/Region:10194:<string>,City:10194:<string>,State/Province:10194:<string>,PostalCode:10194:<int>,Region:10194:<string>,ProductID:10194:<string>,Category:10194:<string>,Sub-Category:10194:<string>,ProductName:10194:<string>,Sales:10194:<string>,Quantity:10194:<string>,Discount:10194:<string>,Profit:10194:<string>
9088,US-2024-135909,13-10-2024,20-10-2024,StandardClass,JW-15220,JaneWaco,Corporate,UnitedStates,Sacramento,California,95823,West,TEC-PH-10003187,Technology,Phones,AnkerAstroMini3000mAhUltra-CompactPortableCharger,31.984,2,0.2,-7.996
9089,US-2024-168837,14-10-2024,17-10-2024,FirstClass,JW-15955,JoniWasserman,Consumer,UnitedStates,Oakland,California,94601,West,FUR-FU-10001918,Furniture,Furnishings,C-LineCubicleKeepersPolyproplyeneHolderWithVelcroBackings,9.46,2,0,3.6894
9090,US-2024-126123,14-10-2024,18-10-2024,StandardClass,AG-10765,AnthonyGarverick,HomeOffice,UnitedStates,Chicago,Illinois,60623,Central,OFF-BI-10000309,OfficeSupplies,Binders,"GBCTwinLoopWireBindingElements,9/16""Spine,Black",27.396,9,0.8,-42.4638
9091,US-2024-150707,14-10-2024,19-10-2024,StandardClass,EL-13735,EdLudwig,HomeOffice,UnitedStates,Columbia,Maryland,21044,East,OFF-BI-10001078,OfficeSupplies,Binders,"AccoPRESSTEXDataBinderwithStorageHooks,DarkBlue,147/8""X11""",37.66,7,0,18.4534
9092,US-2024-126123,14-10-2024,18-10-2024,StandardClass,AG-10765,AnthonyGarverick,HomeOffice,UnitedStates,Chicago,Illinois,60623,Central,OFF-BI-10004224,OfficeSupplies,Binders,CatalogBinderswithExpandingPosts,13.456,1,0.8,-23.548
9093,US-2024-151183,14-10-2024,19-10-2024,StandardClass,BK-11260,BerenikeKampe,Consumer,UnitedStates,SanFrancisco,California,94110,West,TEC-AC-10003614,Technology,Accessories,"Verbatim25GB6xBlu-raySingleLayerRecordableDisc,10/Pack",46.36,4,0,15.2988
9094,US-2024-142643,15-10-2024,20-10-2024,StandardClass,DL-13495,DionisLloyd,Corporate,UnitedStates,ThousandOaks,California,91360,West,FUR-FU-10000087,Furniture,Furnishings,"ExecutiveImpressions14""Two-ColorNumeralsWallClock",22.72,1,0,9.3152
9095,US-2024-113670,15-10-2024,17-10-2024,FirstClass,RS-19765,RolandSchwarz,Corporate,UnitedStates,LosAngeles,California,90045,West,FUR-TA-10001705,Furniture,Tables,BushAdvantageCollectionRoundConferenceTable,510.24,3,0.2,6.378
9096,US-2024-100237,15-10-2024,19-10-2024,StandardClass,SV-20815,StuartVan,Corporate,UnitedStates,Orem,Utah,84057,West,OFF-AR-10001761,OfficeSupplies,Art,AveryHi-LiterSmear-SafeHighlighters,11.68,2,0,4.2048
9097,US-2024-106033,15-10-2024,18-10-2024,SecondClass,FG-14260,FrankGastineau,HomeOffice,UnitedStates,SanFrancisco,California,94110,West,OFF-AR-10002818,OfficeSupplies,Art,PanasonicKP-310Heavy-DutyElectricPencilSharpener,87.92,4,0,26.376
9098,US-2024-164819,15-10-2024,19-10-2024,SecondClass,RS-19420,RicardoSperren,Corporate,UnitedStates,Fairfield,Connecticut,06824,East,OFF-LA-10001045,OfficeSupplies,Labels,PermanentSelf-AdhesiveFileFolderLabelsforTypewritersbyUniversal,13.05,5,0,6.003
9099,US-2024-154949,15-10-2024,19-10-2024,StandardClass,MC-17275,MarcCrier,Consumer,UnitedStates,Camarillo,California,93010,West,OFF-LA-10002034,OfficeSupplies,Labels,Avery478,14.73,3,0,7.2177
9100,US-2024-142643,15-10-2024,20-10-2024,StandardClass,DL-13495,DionisLloyd,Corporate,UnitedStates,ThousandOaks,California,91360,West,OFF-LA-10003510,OfficeSupplies,Labels,"Avery4027FileFolderLabelsforDotMatrixPrinters,5000LabelsperBox,White",152.65,5,0,70.219
9101,US-2024-113670,15-10-2024,17-10-2024,FirstClass,RS-19765,RolandSchwarz,Corporate,UnitedStates,LosAngeles,California,90045,West,OFF-PA-10000675,OfficeSupplies,Paper,Xerox1919,204.95,5,0,100.4255
9102,US-2024-132234,16-10-2024,18-10-2024,FirstClass,MY-17380,MaribethYedwab,Corporate,UnitedStates,NewYorkCity,NewYork,10011,East,FUR-FU-10001290,Furniture,Furnishings,ExecutiveImpressionsSupervisorWallClock,547.3,13,0,175.136
9103,US-2024-159100,16-10-2024,21-10-2024,StandardClass,VP-21760,VictoriaPisteka,Corporate,UnitedStates,Columbia,Tennessee,38401,South,FUR-TA-10001950,Furniture,Tables,BaltSolidWoodRoundTables,1875.258,7,0.4,-968.8833
9104,US-2024-158386,16-10-2024,21-10-2024,StandardClass,BO-11425,BobbyOdegard,Consumer,UnitedStates,Richmond,Kentucky,40475,South,OFF-BI-10003719,OfficeSupplies,Binders,LargeCapacityHangingPostBinders,124.75,5,0,57.385
9105,US-2024-111577,16-10-2024,21-10-2024,StandardClass,AJ-10780,AnthonyJacobs,Corporate,UnitedStates,Scottsdale,Arizona,85254,West,OFF-PA-10000062,OfficeSupplies,Paper,GreenBarComputerPrintoutPaper,307.776,7,0.2,111.5688
9106,US-2024-159100,16-10-2024,21-10-2024,StandardClass,VP-21760,VictoriaPisteka,Corporate,UnitedStates,Columbia,Tennessee,38401,South,TEC-AC-10003499,Technology,Accessories,MemorexMiniTravelDrive8GBUSB2.0FlashDrive,18.528,2,0.2,4.4004
9107,US-2024-159282,16-10-2024,21-10-2024,StandardClass,GH-14410,GaryHansen,HomeOffice,UnitedStates,Yuma,Arizona,85364,West,TEC-MA-10001148,Technology,Machines,SwinglineSM12-08MicroCutJamFreeShredder,599.985,5,0.7,-479.988
9108,US-2024-123246,17-10-2024,19-10-2024,SecondClass,AJ-10960,AstreaJones,Consumer,UnitedStates,SanDiego,California,92037,West,OFF-AR-10001770,OfficeSupplies,Art,Economy#2Pencils,10.64,4,0,2.7664
9109,US-2024-165603,17-10-2024,19-10-2024,SecondClass,SS-20140,SaphhiraShifley,Corporate,UnitedStates,Warwick,RhodeIsland,02886,East,OFF-PA-10002552,OfficeSupplies,Paper,Xerox1958,12.96,2,0,6.2208
9110,US-2024-165603,17-10-2024,19-10-2024,SecondClass,SS-20140,SaphhiraShifley,Corporate,UnitedStates,Warwick,RhodeIsland,02886,East,OFF-ST-10000798,OfficeSupplies,Storage,2300Heavy-DutyTransferFileSystemsbyPerma,49.96,2,0,9.4924
9111,US-2024-114804,17-10-2024,19-10-2024,SecondClass,BF-11020,BarryFranzsisch,Corporate,UnitedStates,Modesto,California,95351,West,TEC-PH-10001700,Technology,Phones,PanasonicKX-TG6844BExpandableDigitalCordlessTelephone,52.792,1,0.2,4.6193
9112,US-2024-106432,19-10-2024,24-10-2024,StandardClass,CA-12265,ChristinaAnderson,Consumer,UnitedStates,Waco,Texas,76706,Central,FUR-BO-10004360,Furniture,Bookcases,RushHierloomsCollectionRichWoodBookcases,328.3992,3,0.32,-91.7586
9113,US-2024-131492,19-10-2024,24-10-2024,SecondClass,HH-15010,HilaryHolden,Corporate,UnitedStates,SanFrancisco,California,94110,West,FUR-FU-10003878,Furniture,Furnishings,"Linden10""RoundWallClock,Black",30.56,2,0,10.3904
9114,US-2024-125388,19-10-2024,23-10-2024,StandardClass,MP-17965,MichaelPaige,Corporate,UnitedStates,Lawrence,Massachusetts,01841,East,FUR-FU-10004712,Furniture,Furnishings,"WestinghouseMeshShadeClip-OnGooseneckLamp,Black",56.56,4,0,14.7056
9115,US-2024-117653,19-10-2024,23-10-2024,StandardClass,MO-17500,MaryO'Rourke,Consumer,UnitedStates,Chicago,Illinois,60623,Central,FUR-TA-10003008,Furniture,Tables,"LesroRoundBackCollectionCoffeeTable,EndTable",91.275,1,0.5,-67.5435
9116,US-2024-131492,19-10-2024,24-10-2024,SecondClass,HH-15010,HilaryHolden,Corporate,UnitedStates,SanFrancisco,California,94110,West,FUR-TA-10003837,Furniture,Tables,AndersonHickeyCongaTableTops&Accessories,24.368,2,0.2,-3.3506
9117,US-2024-125199,19-10-2024,25-10-2024,StandardClass,HM-14860,HarryMarie,Corporate,UnitedStates,Philadelphia,Pennsylvania,19120,East,OFF-AR-10002956,OfficeSupplies,Art,Boston16801NautilusBatteryPencilSharpener,123.256,7,0.2,9.2442
9118,US-2024-106432,19-10-2024,24-10-2024,StandardClass,CA-12265,ChristinaAnderson,Consumer,UnitedStates,Waco,Texas,76706,Central,OFF-BI-10002799,OfficeSupplies,Binders,"SlimViewPolyBinder,3/8""",2.072,2,0.8,-3.5224
9119,US-2024-125990,19-10-2024,23-10-2024,StandardClass,JS-16030,JoySmith,Consumer,UnitedStates,SanFrancisco,California,94122,West,OFF-BI-10004826,OfficeSupplies,Binders,JMMagazineBinder,39.624,3,0.2,13.8684
9120,US-2024-120390,19-10-2024,26-10-2024,StandardClass,TH-21550,TracyHopkins,HomeOffice,UnitedStates,Burlington,NorthCarolina,27217,South,OFF-BI-10004995,OfficeSupplies,Binders,GBCDocuBindP400ElectricBindingSystem,1633.188,4,0.7,-1306.5504
9121,US-2024-131492,19-10-2024,24-10-2024,SecondClass,HH-15010,HilaryHolden,Corporate,UnitedStates,SanFrancisco,California,94110,West,OFF-EN-10002973,OfficeSupplies,Envelopes,Ampad#10Peel&SeelHolidayEnvelopes,8.96,2,0,4.3008
9122,US-2024-131492,19-10-2024,24-10-2024,SecondClass,HH-15010,HilaryHolden,Corporate,UnitedStates,SanFrancisco,California,94110,West,OFF-LA-10001641,OfficeSupplies,Labels,Avery518,31.5,10,0,15.12
9123,US-2024-107727,19-10-2024,23-10-2024,SecondClass,MA-17560,MattAbelman,HomeOffice,UnitedStates,Houston,Texas,77095,Central,OFF-PA-10000249,OfficeSupplies,Paper,Easy-staplepaper,29.472,3,0.2,9.9468
9124,US-2024-125199,19-10-2024,25-10-2024,StandardClass,HM-14860,HarryMarie,Corporate,UnitedStates,Philadelphia,Pennsylvania,19120,East,OFF-PA-10004041,OfficeSupplies,Paper,"It'sHotMessageBookswithStickers,23/4""x5""",23.68,4,0.2,7.4
9125,US-2024-125388,19-10-2024,23-10-2024,StandardClass,MP-17965,MichaelPaige,Corporate,UnitedStates,Lawrence,Massachusetts,01841,East,OFF-ST-10000918,OfficeSupplies,Storage,Crate-A-Files,32.7,3,0,8.502
9126,US-2024-125199,19-10-2024,25-10-2024,StandardClass,HM-14860,HarryMarie,Corporate,UnitedStates,Philadelphia,Pennsylvania,19120,East,TEC-PH-10001336,Technology,Phones,DigiumD40VoIPphone,309.576,4,0.4,-56.7556
9127,US-2024-159457,19-10-2024,26-10-2024,StandardClass,RD-19480,RickDuston,Consumer,UnitedStates,Houston,Texas,77095,Central,TEC-PH-10002185,Technology,Phones,QVSUSBCarCharger2-Port2.1AmpforiPod/iPhone/iPad/iPad2/iPad3,16.68,3,0.2,5.2125
9128,CA-2024-125388,19-10-2024,23-10-2024,StandardClass,MP-17965,MichaelPaige,Corporate,Canada,Montreal,Quebec,H1A,East,FUR-FU-10004712,Furniture,Furnishings,"WestinghouseMeshShadeClip-OnGooseneckLamp,Black",24.368,2,0.2,-3.3506
9129,CA-2024-125388,19-10-2024,23-10-2024,StandardClass,MP-17965,MichaelPaige,Corporate,Canada,Montreal,Quebec,H1A,East,OFF-ST-10000918,OfficeSupplies,Storage,Crate-A-Files,16.68,3,0.2,5.2125
9130,CA-2024-107004,19-10-2024,24-10-2024,StandardClass,EH-14125,EugeneHildebrand,HomeOffice,Canada,Vancouver,BritishColumbia,V6G,West,TEC-PH-10004922,Technology,Phones,RCAVisysIntegratedPBX8-LineRouter,19.44,3,0,9.33
9131,US-2024-103065,20-10-2024,20-10-2024,SameDay,PT-19090,PeteTakahito,Consumer,UnitedStates,Jacksonville,Florida,32216,South,FUR-FU-10000175,Furniture,Furnishings,DAXWoodDocumentFrame,43.936,4,0.2,6.0412
9132,US-2024-147277,20-10-2024,24-10-2024,StandardClass,EB-13705,EdBraxton,Corporate,UnitedStates,Akron,Ohio,44312,East,FUR-TA-10001539,Furniture,Tables,ChromcraftRectangularConferenceTables,284.364,2,0.4,-75.8304
9133,US-2024-158743,20-10-2024,27-10-2024,StandardClass,IG-15085,IvanGibson,Consumer,UnitedStates,LittleRock,Arkansas,72209,South,OFF-AR-10002257,OfficeSupplies,Art,"EldonSpacemakerBox,Quick-SnapLid,Clear",13.36,4,0,4.1416
9134,US-2024-103065,20-10-2024,20-10-2024,SameDay,PT-19090,PeteTakahito,Consumer,UnitedStates,Jacksonville,Florida,32216,South,OFF-AR-10003251,OfficeSupplies,Art,PrangDrawingPencilSet,4.448,2,0.2,1.112
9135,US-2024-146416,20-10-2024,22-10-2024,SecondClass,JE-16165,JustinEllison,Corporate,UnitedStates,Woodland,California,95695,West,OFF-BI-10001787,OfficeSupplies,Binders,WilsonJonesFour-PocketPolyBinders,20.928,4,0.2,7.5864
9136,US-2024-158743,20-10-2024,27-10-2024,StandardClass,IG-15085,IvanGibson,Consumer,UnitedStates,LittleRock,Arkansas,72209,South,OFF-BI-10003364,OfficeSupplies,Binders,BindingMachineSupplies,145.85,5,0,70.008
9137,US-2024-104822,20-10-2024,20-10-2024,SameDay,RB-19465,RickBensley,HomeOffice,UnitedStates,NewYorkCity,NewYork,10024,East,OFF-LA-10002034,OfficeSupplies,Labels,Avery478,24.55,5,0,12.0295
9138,US-2024-146416,20-10-2024,22-10-2024,SecondClass,JE-16165,JustinEllison,Corporate,UnitedStates,Woodland,California,95695,West,OFF-LA-10003714,OfficeSupplies,Labels,Avery510,3.75,1,0,1.8
9139,US-2024-158722,20-10-2024,26-10-2024,StandardClass,MA-17560,MattAbelman,HomeOffice,UnitedStates,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000176,OfficeSupplies,Paper,Xerox1887,45.528,3,0.2,15.9348
9140,US-2024-103065,20-10-2024,20-10-2024,SameDay,PT-19090,PeteTakahito,Consumer,UnitedStates,Jacksonville,Florida,32216,South,OFF-PA-10000380,OfficeSupplies,Paper,"REDIFORMIncoming/OutgoingCallRegister,11""X81/2"",100Messages",6.672,1,0.2,2.502
9141,US-2024-158743,20-10-2024,27-10-2024,StandardClass,IG-15085,IvanGibson,Consumer,UnitedStates,LittleRock,Arkansas,72209,South,OFF-PA-10001019,OfficeSupplies,Paper,Xerox1884,39.96,2,0,18.7812
9142,US-2024-115252,20-10-2024,25-10-2024,StandardClass,MY-18295,MuhammedYedwab,Corporate,UnitedStates,Durham,NorthCarolina,27707,South,OFF-PA-10001667,OfficeSupplies,Paper,GreatWhiteMulti-UseRecycledPaper(20Lb.and84Bright),14.352,3,0.2,4.485
9143,US-2024-147277,20-10-2024,24-10-2024,StandardClass,EB-13705,EdBraxton,Corporate,UnitedStates,Akron,Ohio,44312,East,OFF-ST-10000142,OfficeSupplies,Storage,DeluxeRollawayLockingFilewithDrawer,665.408,2,0.2,66.5408
9144,US-2024-103065,20-10-2024,20-10-2024,SameDay,PT-19090,PeteTakahito,Consumer,UnitedStates,Jacksonville,Florida,32216,South,OFF-ST-10000617,OfficeSupplies,Storage,WoodgrainMagazineFilesbyPerma,4.768,2,0.2,-0.7748
9145,US-2024-115252,20-10-2024,25-10-2024,StandardClass,MY-18295,MuhammedYedwab,Corporate,UnitedStates,Durham,NorthCarolina,27707,South,TEC-PH-10004071,Technology,Phones,PayAnywhereCardReader,15.984,2,0.2,1.3986
9146,US-2024-167094,21-10-2024,22-10-2024,FirstClass,DK-12835,DamalaKotsonis,Corporate,UnitedStates,Springfield,Oregon,97477,West,FUR-CH-10000155,Furniture,Chairs,GlobalCometStackingArmlessChair,478.48,2,0.2,47.848
9147,US-2024-113558,21-10-2024,26-10-2024,StandardClass,PH-18790,PatriciaHirasaki,HomeOffice,UnitedStates,Lakeland,Florida,33801,South,FUR-CH-10003379,Furniture,Chairs,GlobalCommerceSeriesHigh-BackSwivel/TiltChairs,683.952,3,0.2,42.747
9148,US-2024-113558,21-10-2024,26-10-2024,StandardClass,PH-18790,PatriciaHirasaki,HomeOffice,UnitedStates,Lakeland,Florida,33801,South,FUR-FU-10001756,Furniture,Furnishings,"EldonExpressionsDeskAccessory,WoodPhotoFrame,Mahogany",45.696,3,0.2,5.1408
9149,US-2024-145884,21-10-2024,21-10-2024,SameDay,SL-20155,SaraLuxemburg,HomeOffice,UnitedStates,Muskogee,Oklahoma,74403,Central,FUR-TA-10002356,Furniture,Tables,BevisBoat-ShapedConferenceTable,262.11,1,0,62.9064
9150,US-2024-117422,21-10-2024,25-10-2024,StandardClass,FC-14245,FrankCarlisle,HomeOffice,UnitedStates,Lakewood,Ohio,44107,East,OFF-AP-10000938,OfficeSupplies,Appliances,Avanti1.7Cu.Ft.Refrigerator,161.568,2,0.2,16.1568
9151,US-2024-100356,21-10-2024,25-10-2024,StandardClass,SP-20920,SusanPistek,Consumer,UnitedStates,Chicago,Illinois,60653,Central,OFF-AP-10002191,OfficeSupplies,Appliances,Belkin8OutletSurgeMasterIIGoldSurgeProtector,23.992,2,0.8,-62.3792
9152,US-2024-148166,21-10-2024,26-10-2024,StandardClass,NK-18490,NeilKnudson,HomeOffice,UnitedStates,Deltona,Florida,32725,South,OFF-AR-10004956,OfficeSupplies,Art,Newell33,17.856,4,0.2,2.0088
9153,US-2024-142125,21-10-2024,27-10-2024,StandardClass,JB-15400,JenniferBraxton,Corporate,UnitedStates,Milwaukee,Wisconsin,53209,Central,OFF-BI-10000301,OfficeSupplies,Binders,GBCInstantReportKit,38.82,6,0,19.41
9154,US-2024-117422,21-10-2024,25-10-2024,StandardClass,FC-14245,FrankCarlisle,HomeOffice,UnitedStates,Lakewood,Ohio,44107,East,OFF-BI-10002799,OfficeSupplies,Binders,"SlimViewPolyBinder,3/8""",6.216,4,0.7,-4.9728
9155,US-2024-142125,21-10-2024,27-10-2024,StandardClass,JB-15400,JenniferBraxton,Corporate,UnitedStates,Milwaukee,Wisconsin,53209,Central,OFF-BI-10003460,OfficeSupplies,Binders,Acco3-HolePunch,21.9,5,0,10.512
9156,US-2024-117331,21-10-2024,28-10-2024,StandardClass,ND-18370,NatalieDeCherney,Consumer,UnitedStates,Glendale,Arizona,85301,West,OFF-BI-10003984,OfficeSupplies,Binders,Lock-UpEasel'Spel-Binder',8.559,1,0.7,-6.5619
9157,US-2024-117422,21-10-2024,25-10-2024,StandardClass,FC-14245,FrankCarlisle,HomeOffice,UnitedStates,Lakewood,Ohio,44107,East,OFF-PA-10002195,OfficeSupplies,Paper,"RSVPCards&Envelopes,BlankWhite,8-1/2""X11"",24Cards/25Envelopes/Set",4.064,1,0.2,1.3716
9158,US-2024-167094,21-10-2024,22-10-2024,FirstClass,DK-12835,DamalaKotsonis,Corporate,UnitedStates,Springfield,Oregon,97477,West,OFF-PA-10003953,OfficeSupplies,Paper,Xerox218,5.184,1,0.2,1.8144
9159,US-2024-113453,21-10-2024,28-10-2024,StandardClass,CM-12160,CharlesMcCrossin,Consumer,UnitedStates,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000352,OfficeSupplies,Storage,AccoPerma2700StackingStorageDrawers,71.376,3,0.2,-4.461
9160,US-2024-154410,21-10-2024,24-10-2024,FirstClass,MD-17860,MichaelDominguez,Corporate,UnitedStates,Indianapolis,Indiana,46203,Central,OFF-ST-10002743,OfficeSupplies,Storage,SAFCOBoltlessSteelShelving,909.12,8,0,9.0912
9161,US-2024-167094,21-10-2024,22-10-2024,FirstClass,DK-12835,DamalaKotsonis,Corporate,UnitedStates,Springfield,Oregon,97477,West,TEC-AC-10003116,Technology,Accessories,MemorexFroggyFlashDrive8GB,28.4,2,0.2,6.745
9162,US-2024-145884,21-10-2024,21-10-2024,SameDay,SL-20155,SaraLuxemburg,HomeOffice,UnitedStates,Muskogee,Oklahoma,74403,Central,TEC-PH-10000895,Technology,Phones,PolycomVVX310VoIPphone,1439.92,8,0,374.3792
9163,US-2024-113453,21-10-2024,28-10-2024,StandardClass,CM-12160,CharlesMcCrossin,Consumer,UnitedStates,Philadelphia,Pennsylvania,19143,East,TEC-PH-10004165,Technology,Phones,MitelMiVoice5330eIPPhone,329.988,2,0.4,-76.9972
9164,US-2024-130141,22-10-2024,24-10-2024,SecondClass,HA-14905,HelenAbelman,Consumer,UnitedStates,FortCollins,Colorado,80525,West,FUR-CH-10000749,Furniture,Chairs,OfficeStar-ErgonomicMidBackChairwith2-WayAdjustableArms,579.136,4,0.2,-28.9568
9165,US-2024-101581,22-10-2024,27-10-2024,StandardClass,DW-13195,DavidWiener,Corporate,UnitedStates,Redmond,Oregon,97756,West,FUR-TA-10002607,Furniture,Tables,KIConferenceTables,177.225,5,0.5,-120.513
9166,US-2024-130211,22-10-2024,22-10-2024,SameDay,BD-11620,BrianDeCherney,Consumer,UnitedStates,Lawton,Oklahoma,73505,Central,FUR-TA-10003748,Furniture,Tables,Bevis36x72ConferenceTables,248.98,2,0,54.7756
9167,US-2024-111920,22-10-2024,26-10-2024,StandardClass,PS-18970,PaulStevenson,HomeOffice,UnitedStates,Tulsa,Oklahoma,74133,Central,OFF-AR-10003179,OfficeSupplies,Art,DixonTiconderogaCore-LockColoredPencils,36.44,4,0,12.0252
9168,US-2024-130141,22-10-2024,24-10-2024,SecondClass,HA-14905,HelenAbelman,Consumer,UnitedStates,FortCollins,Colorado,80525,West,OFF-BI-10000831,OfficeSupplies,Binders,StorexFlexiblePolyBinderswithDoublePockets,3.168,4,0.7,-2.5344
9169,US-2024-127180,22-10-2024,24-10-2024,FirstClass,TA-21385,TomAshbrook,HomeOffice,UnitedStates,NewYorkCity,NewYork,10024,East,OFF-EN-10002500,OfficeSupplies,Envelopes,GlobeWeisPeel&SeelFirstClassEnvelopes,63.9,5,0,28.755
9170,US-2024-156363,22-10-2024,28-10-2024,StandardClass,ML-17395,MarinaLichtenstein,Corporate,UnitedStates,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003068,OfficeSupplies,Envelopes,#63/4GummedFlapWhiteEnvelopes,31.68,4,0.2,11.088
9171,US-2024-130211,22-10-2024,22-10-2024,SameDay,BD-11620,BrianDeCherney,Consumer,UnitedStates,Lawton,Oklahoma,73505,Central,OFF-ST-10000129,OfficeSupplies,Storage,FellowesRecycledStorageDrawers,333.09,3,0,23.3163
9172,US-2024-127180,22-10-2024,24-10-2024,FirstClass,TA-21385,TomAshbrook,HomeOffice,UnitedStates,NewYorkCity,NewYork,10024,East,TEC-CO-10004722,Technology,Copiers,CanonimageCLASS2200AdvancedCopier,11199.968,4,0.2,3919.9888
9173,US-2024-127180,22-10-2024,24-10-2024,FirstClass,TA-21385,TomAshbrook,HomeOffice,UnitedStates,NewYorkCity,NewYork,10024,East,TEC-PH-10001494,Technology,Phones,PolycomCX600IPPhoneVoIPphone,2399.6,8,0,647.892
9174,US-2024-127180,22-10-2024,24-10-2024,FirstClass,TA-21385,TomAshbrook,HomeOffice,UnitedStates,NewYorkCity,NewYork,10024,East,TEC-PH-10003800,Technology,Phones,i.SoundPortablePower-8000mAh,52.99,1,0,0.5299
9175,US-2024-156363,22-10-2024,28-10-2024,StandardClass,ML-17395,MarinaLichtenstein,Corporate,UnitedStates,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003988,Technology,Phones,"LFElite3DDazzleDesignerHardCaseCover,LfStylusPenandWiperForAppleIphone5cMiniLite",32.7,5,0.4,-6.54
9176,US-2024-125451,23-10-2024,24-10-2024,FirstClass,AH-10075,AdamHart,Corporate,UnitedStates,Cranston,RhodeIsland,02920,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-oDuraMatAntistaticStuddedBeveledMatforMediumPileCarpeting,210.68,2,0,50.5632
9177,US-2024-139913,23-10-2024,29-10-2024,StandardClass,JC-16105,JulieCreighton,Corporate,UnitedStates,Rochester,NewYork,14609,East,FUR-FU-10000771,Furniture,Furnishings,"Eldon200ClassDeskAccessories,Smoke",69.08,11,0,29.0136
9178,US-2024-125451,23-10-2024,24-10-2024,FirstClass,AH-10075,AdamHart,Corporate,UnitedStates,Cranston,RhodeIsland,02920,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon400ClassDeskAccessories,BlackCarbon",35,4,0,14.7
9179,US-2024-125451,23-10-2024,24-10-2024,FirstClass,AH-10075,AdamHart,Corporate,UnitedStates,Cranston,RhodeIsland,02920,East,FUR-TA-10001039,Furniture,Tables,KIAdjustable-HeightTable,240.744,4,0.3,-13.7568
9180,US-2024-125451,23-10-2024,24-10-2024,FirstClass,AH-10075,AdamHart,Corporate,UnitedStates,Cranston,RhodeIsland,02920,East,FUR-TA-10004915,Furniture,Tables,"OfficeImpressionsEndTable,20-1/2""Hx24""Wx20""D",637.896,3,0.3,-127.5792
9181,US-2024-125451,23-10-2024,24-10-2024,FirstClass,AH-10075,AdamHart,Corporate,UnitedStates,Cranston,RhodeIsland,02920,East,OFF-AP-10002906,OfficeSupplies,Appliances,HooverReplacementBeltforCommercialGuardsmanHeavy-DutyUprightVacuum,2.22,1,0,0.666
9182,US-2024-105389,23-10-2024,28-10-2024,SecondClass,DM-13015,DarrinMartin,Consumer,UnitedStates,SanAntonio,Texas,78207,Central,OFF-AR-10000634,OfficeSupplies,Art,Newell320,10.272,3,0.2,0.8988
9183,US-2024-106068,23-10-2024,28-10-2024,StandardClass,RB-19330,RandyBradley,Consumer,UnitedStates,Austin,Texas,78745,Central,OFF-BI-10000962,OfficeSupplies,Binders,"AccoFlexibleACCOHIDESquareRingDataBinder,DarkBlue,111/2""X14""7/8""",9.762,3,0.8,-15.1311
9184,US-2024-105389,23-10-2024,28-10-2024,SecondClass,DM-13015,DarrinMartin,Consumer,UnitedStates,SanAntonio,Texas,78207,Central,OFF-BI-10004364,OfficeSupplies,Binders,StorexDuraProBinders,3.564,3,0.8,-6.237
9185,US-2024-139913,23-10-2024,29-10-2024,StandardClass,JC-16105,JulieCreighton,Corporate,UnitedStates,Rochester,NewYork,14609,East,OFF-PA-10002479,OfficeSupplies,Paper,Xerox4200SeriesMultiUsePremiumCopyPaper(20Lb.and84Bright),26.4,5,0,11.88
9186,US-2024-125451,23-10-2024,24-10-2024,FirstClass,AH-10075,AdamHart,Corporate,UnitedStates,Cranston,RhodeIsland,02920,East,OFF-PA-10003724,OfficeSupplies,Paper,"WireboundMessageBook,4perPage",43.44,8,0,21.2856
9187,US-2024-139913,23-10-2024,29-10-2024,StandardClass,JC-16105,JulieCreighton,Corporate,UnitedStates,Rochester,NewYork,14609,East,OFF-PA-10003739,OfficeSupplies,Paper,Xerox1969,11.56,2,0,5.6644
9188,US-2024-106068,23-10-2024,28-10-2024,StandardClass,RB-19330,RandyBradley,Consumer,UnitedStates,Austin,Texas,78745,Central,OFF-ST-10002344,OfficeSupplies,Storage,"Carina42""Hx233/4""WMediaStorageUnit",259.136,4,0.2,-58.3056
9189,US-2024-106068,23-10-2024,28-10-2024,StandardClass,RB-19330,RandyBradley,Consumer,UnitedStates,Austin,Texas,78745,Central,OFF-ST-10004507,OfficeSupplies,Storage,AdvantusRollingStorageBox,13.72,1,0.2,1.2005
9190,US-2024-106068,23-10-2024,28-10-2024,StandardClass,RB-19330,RandyBradley,Consumer,UnitedStates,Austin,Texas,78745,Central,TEC-AC-10002942,Technology,Accessories,WDMyPassportUltra1TBPortableExternalHardDrive,55.2,1,0.2,-2.07
9191,US-2024-139913,23-10-2024,29-10-2024,StandardClass,JC-16105,JulieCreighton,Corporate,UnitedStates,Rochester,NewYork,14609,East,TEC-PH-10001552,Technology,Phones,INeed's3dHelloKittyHybridSiliconeCaseCoverforHTCOneX4gwith3dHelloKittyStylusPenGreen/pink,35.88,3,0,10.0464
